instrument,timeframe,level_type,t,price,vwap_distance_norm,vol_forecast_pct_of_price,atr_distance,bounced
NQ,4h,TDA,13650,11460.164153132251,3.463046903142963,0.011546567879543779,1.6865313464252425,0
NQ,4h,GMM,13650,11461.156068641176,3.470789639311568,0.011546567879543779,1.691112564445843,0
NQ,4h,GMM,13650,10982.6157297205,-0.26462084369888533,0.011546567879543779,-0.5190531245898515,1
NQ,4h,VWAP,13670,11140.450245952625,0.0,0.0072902691975252525,0.7708035307515216,0
NQ,4h,TDA,13670,11355.514541387025,2.6751471994005387,0.0072902691975252525,2.238461408441799,0
NQ,4h,GMM,13670,11451.733912797677,3.872003150953876,0.0072902691975252525,2.895088851653661,1
NQ,4h,GMM,13670,11022.93443781342,-1.4617586075545381,0.0072902691975252525,-0.03115665152918893,1
NQ,4h,VWAP,13690,11534.5,0.0,0.00849775313929398,-0.19408685811288726,0
NQ,4h,TDA,13690,11281.556487695749,-2.575130071263919,0.00849775313929398,-2.197883249262706,0
NQ,4h,TDA,13690,11279.630605381166,-2.5947368104003323,0.00849775313929398,-2.213139920590566,0
NQ,4h,TDA,13690,11270.261363636364,-2.6901218073990285,0.00849775313929398,-2.287362234596636,0
NQ,4h,GMM,13690,11337.760725502727,-2.0029342414885867,0.00849775313929398,-1.7526381909530757,0
NQ,4h,GMM,13690,10988.986273267757,-5.5536858375941645,0.00849775313929398,-4.515598910313422,1
NQ,4h,GMM,13690,11511.686575783257,-0.23225555063208148,0.00849775313929398,-0.37481281031795627,0
NQ,4h,VWAP,13710,11457.0317991781,0.0,0.00835631666716081,0.07520304177759385,0
NQ,4h,TDA,13710,11260.765659955257,-2.052041947469447,0.00835631666716081,-1.2330821381389816,0
NQ,4h,GMM,13710,10975.176982162891,-5.037987199527813,0.00835631666716081,-3.1367800260538132,0
NQ,4h,GMM,13710,11500.051700888725,0.4497904897695324,0.00835631666716081,0.36196824780009834,1
NQ,4h,GMM,13710,11216.37418262987,-2.5161728155984915,0.00835631666716081,-1.5289900931707265,0
NQ,4h,VWAP,13730,10811.67953289657,0.0,0.007873584228635329,0.6466178224549413,0
NQ,4h,TDA,13730,11238.46644295302,5.0503035652773045,0.007873584228635329,4.154112240294854,0
NQ,4h,GMM,13730,11503.754362133091,8.189538842860918,0.007873584228635329,6.334347560823764,0
NQ,4h,GMM,13730,10960.697290609205,1.7633739351710778,0.007873584228635329,1.8713014784437165,1
NQ,4h,GMM,13730,11227.562523660055,4.921274063239688,0.007873584228635329,4.06449975417715,1
NQ,4h,VWAP,13750,11078.416666666666,0.0,0.008092670254733498,0.2735203468630778,1
NQ,4h,TDA,13750,11190.077181208053,1.248974574906432,0.008092670254733498,1.2534590421017027,0
NQ,4h,TDA,13750,11714.375,7.113488526320544,0.008092670254733498,5.854724964739069,0
NQ,4h,TDA,13750,11178.079519450801,1.1147751709839213,0.008092670254733498,1.1481669157255685,0
NQ,4h,GMM,13750,11080.635092071656,0.024814115701856484,0.008092670254733498,0.2929893678126829,1
NQ,4h,GMM,13750,11470.068143540591,4.38080317692589,0.008092670254733498,3.710674821857564,0
NQ,4h,GMM,13750,10866.287167291546,-2.3727667062554434,0.008092670254733498,-1.588139575563926,1
NQ,4h,VWAP,13770,11790.30726672748,0.0,0.008884098904081615,-0.2549054786330688,1
NQ,4h,GMM,13770,11680.8718955456,-1.0415250834679992,0.008884098904081615,-1.015156165419472,1
NQ,4h,VWAP,13790,11689.085998363844,0.0,0.008712657394042103,-0.36177313372761183,1
NQ,4h,TDA,13790,11787.683139534884,0.9646697301329947,0.008712657394042103,0.489250279585925,1
NQ,4h,GMM,13790,11788.863402625664,0.9762173679625141,0.008712657394042103,0.499437507249875,1
NQ,4h,VWAP,13810,11760.666666666666,0.0,0.008227740376796274,-0.1643926238319773,1
NQ,4h,TDA,13810,12090.583333333334,3.4060810442174563,0.008227740376796274,4.418920036384693,1
NQ,4h,GMM,13810,11470.61922476466,-2.9944685843481227,0.008227740376796274,-4.193828681016885,1
NQ,4h,GMM,13810,11746.175815713432,-0.14960448420224748,0.008227740376796274,-0.3657043711356534,1
NQ,4h,VWAP,13830,11675.812630131668,0.0,0.0078043839767344995,0.8554220538719566,1
NQ,4h,TDA,13830,11468.21812080537,-2.288493351632355,0.0078043839767344995,-2.523041335338358,1
NQ,4h,TDA,13830,12090.583333333334,4.572375251201525,0.0078043839767344995,7.6055410248958735,1
NQ,4h,TDA,13830,11470.084080717488,-2.2679232659053605,0.0078043839767344995,-2.492674071438728,1
NQ,4h,TDA,13830,11467.719031531531,-2.293995243222637,0.0078043839767344995,-2.531163683299698,1
NQ,4h,TDA,13830,11681.513377926422,0.06284426052483169,0.0078043839767344995,0.9481979552105799,1
NQ,4h,GMM,13830,11775.204824202188,1.0956858930070186,0.0078043839767344995,2.472964299715939,0
NQ,4h,GMM,13830,11497.065269741865,-1.9704863447565064,0.0078043839767344995,-2.053573058545651,1
NQ,4h,VWAP,13850,12047.317526211047,0.0,0.0076147676318059545,0.2302487521236979,1
NQ,4h,TDA,13850,11708.965773809523,-3.695872573786547,0.0076147676318059545,-2.9088662469626763,0
NQ,4h,TDA,13850,11734.67117834395,-3.4150881565563567,0.0076147676318059545,-2.670380055125716,0
NQ,4h,TDA,13850,11701.270246478873,-3.7799321011875557,0.0076147676318059545,-2.9802627894604257,0
NQ,4h,TDA,13850,12050.866666666667,0.03876785261887655,0.0076147676318059545,0.2631764965761001,1
NQ,4h,GMM,13850,11581.137879429223,-5.09215796510437,0.0076147676318059545,-4.094810926435305,0
NQ,4h,GMM,13850,11815.530793954833,-2.5318451009432064,0.0076147676318059545,-1.9201914411082432,1
NQ,4h,VWAP,13870,11507.46689321813,0.0,0.007463254201176444,0.02875645716388337,0
NQ,4h,TDA,13870,11768.275073746312,3.0374305190592836,0.007463254201176444,3.068985039507384,0
NQ,4h,TDA,13870,11424.416666666666,-0.9672215504564936,0.007463254201176444,-0.9393560921454414,0
NQ,4h,TDA,13870,11771.345238095239,3.0731863411085443,0.007463254201176444,3.10477379961144,0
NQ,4h,GMM,13870,11876.038163388292,4.292463611364075,0.007463254201176444,4.325174260979253,0
NQ,4h,GMM,13870,11654.241498041862,1.7093699408186105,0.007463254201176444,1.739701059605381,1
NQ,4h,VWAP,13890,11733.213608261865,0.0,0.0075524940921701,-0.7969254091973983,1
NQ,4h,TDA,13890,11746.554648241206,0.14951471755805476,0.0075524940921701,-0.6661308995960152,1
NQ,4h,TDA,13890,11296.75,-4.89150270254009,0.0075524940921701,-5.075980392156863,0
NQ,4h,TDA,13890,11216.833333333334,-5.787138864589726,0.0075524940921701,-5.859477124183001,0
NQ,4h,GMM,13890,11655.278975141066,-0.8734232621363097,0.0075524940921701,-1.5609904397934753,0
NQ,4h,GMM,13890,11891.359617362054,1.772362268620984,0.0075524940921701,0.7535256604122896,0
NQ,4h,VWAP,13930,11228.960415219084,0.0,0.007285633560927667,-0.08108117987570455,1
NQ,4h,TDA,13930,11062.4375,-2.0340703181679105,0.007285633560927667,-1.8144052044609666,1
NQ,4h,GMM,13930,11299.045756799384,0.8560894628801734,0.007285633560927667,0.6484316692872635,0
NQ,4h,VWAP,13950,10973.484625966019,0.0,0.0074201460182485085,0.5286563878546078,1
NQ,4h,VWAP,13970,11028.715865984968,0.0,0.007727747865599778,-0.24194992162669046,0
NQ,4h,GMM,13970,11055.708266969385,0.31608700698243597,0.007727747865599778,0.057846677962224466,0
NQ,4h,VWAP,13990,10871.841363637652,0.0,0.011662421065881626,-0.7062449201498597,1
NQ,4h,TDA,13990,11396.397651006711,4.110050303217928,0.011662421065881626,4.463616412596944,0
NQ,4h,GMM,13990,11004.60526144311,1.0402435574045577,0.011662421065881626,0.6022341852893636,0
NQ,4h,GMM,13990,11484.631555376987,4.801388476343302,0.011662421065881626,5.333221946693293,0
NQ,4h,VWAP,14010,11385.998524696393,0.0,0.007108586044166927,-0.938975624906174,1
NQ,4h,TDA,14010,11296.663310961969,-1.0951831718449367,0.007108586044166927,-1.881472227982243,1
NQ,4h,GMM,14010,11385.902473303282,-0.0011775185279180094,0.007108586044166927,-0.9399889779608528,1
NQ,4h,VWAP,14030,11554.666666666666,0.0,0.0065014588410242605,-0.019209330246128278,1
NQ,4h,GMM,14030,11795.949401700364,3.2114997788560147,0.0065014588410242605,3.4569504747158106,0
NQ,4h,GMM,14030,11419.851928555025,-1.7943990131395071,0.0065014588410242605,-1.9614849500691072,1
NQ,4h,TDA,14050,11916.0,4.855451572290902,0.007902879804427531,4.234550839091806,1
NQ,4h,TDA,14050,11874.111111111111,4.395860935804974,0.007902879804427531,3.771416035976749,0
NQ,4h,TDA,14050,12041.666666666666,6.234223481748685,0.007902879804427531,5.623955248436979,0
NQ,4h,TDA,14050,11868.15625,4.330526225793917,0.007902879804427531,3.705577492596249,0
NQ,4h,TDA,14050,11730.875,2.8243230597839526,0.007902879804427531,2.1877591312931886,0
NQ,4h,GMM,14050,11512.4392226664,0.4277200321329419,0.007902879804427531,-0.22732547496181216,1
NQ,4h,TDA,14070,11878.583333333334,1.7921527700872448,0.005195852092217053,-0.2382941027587888,1
NQ,4h,TDA,14070,11875.365853658537,1.7401201641436588,0.005195852092217053,-0.2724966201825966,1
NQ,4h,TDA,14070,11932.214285714286,2.659464608442081,0.005195852092217053,0.33181473044799337,0
NQ,4h,GMM,14070,11890.413735984897,1.9834722939197098,0.005195852092217053,-0.11253431754854745,1
NQ,4h,VWAP,14090,11935.416666666666,0.0,0.005578728107355002,0.2232806523778522,0
NQ,4h,TDA,14090,12196.0,3.919624831156773,0.005578728107355002,3.38255033557047,0
NQ,4h,TDA,14090,11944.140449438202,0.13122080808288158,0.005578728107355002,0.32904636686281163,0
NQ,4h,TDA,14090,11981.376811594202,0.6913202122220675,0.005578728107355002,0.7804939271000901,0
NQ,4h,GMM,14090,11978.069905404078,0.6415786134355622,0.005578728107355002,0.7404015376982812,0
NQ,4h,VWAP,14110,12697.12471348854,0.0,0.006285818082006138,-0.19564665446646898,0
NQ,4h,TDA,14110,12638.92857142857,-0.7273839108007807,0.006285818082006138,-0.5614547087215225,0
NQ,4h,TDA,14110,12608.362903225807,-1.10941911943463,0.006285818082006138,-0.7535837264962194,0
NQ,4h,GMM,14110,12637.798041218099,-0.7415142200732435,0.006285818082006138,-0.5685609711287996,0
NQ,4h,VWAP,14130,12621.430463935154,0.0,0.006201198015684105,0.3366108656282737,0
NQ,4h,TDA,14130,12619.628947368421,-0.023090335270958863,0.006201198015684105,0.3214242138539178,0
NQ,4h,TDA,14130,12616.117021276596,-0.06810327181815717,0.006201198015684105,0.291818935946011,0
NQ,4h,GMM,14130,12618.14708755309,-0.04208357718301988,0.006201198015684105,0.30893224491540894,0
NQ,4h,VWAP,14150,12550.75,0.0,0.006655420574066989,-0.11784027920344897,1
NQ,4h,TDA,14150,12301.038392857143,-2.987026043923168,0.006655420574066989,-2.9886778895504014,1
NQ,4h,GMM,14150,12560.354022848505,0.11488239054305086,0.006655420574066989,-0.007426549062554115,1
NQ,4h,VWAP,14170,12335.695389587047,0.0,0.006495283694460852,0.49519222648487843,0
NQ,4h,TDA,14170,12156.092427616926,-2.251321076437708,0.006495283694460852,-1.1688987513984335,0
NQ,4h,TDA,14170,12154.481026785714,-2.2715199674476536,0.006495283694460852,-1.183829003970885,0
NQ,4h,TDA,14170,12156.37360178971,-2.247796561394113,0.006495283694460852,-1.1662935638279688,0
NQ,4h,TDA,14170,12347.350735294118,0.14609962528269904,0.006495283694460852,0.6031835169541031,0
NQ,4h,TDA,14170,12382.17789968652,0.5826577330616741,0.006495283694460852,0.9258706787632524,1
NQ,4h,GMM,14170,12010.898234489925,-4.071328628526777,0.006495283694460852,-2.514179164223064,1
NQ,4h,VWAP,14190,12125.393054732729,0.0,0.006099773526637104,-0.8444829106984708,0
NQ,4h,TDA,14190,12245.398106904231,1.6138211178870325,0.006099773526637104,0.7061130564459949,1
NQ,4h,TDA,14190,12306.72966507177,2.438604424695153,0.006099773526637104,1.4985835819148974,0
NQ,4h,TDA,14190,12308.413669064748,2.4612508146370473,0.006099773526637104,1.5203427474909796,0
NQ,4h,TDA,14190,12307.044471153846,2.4428379189864247,0.006099773526637104,1.5026512193390313,0
NQ,4h,GMM,14190,12047.323933701662,-1.0498691004672025,0.006099773526637104,-1.8532209766282701,1
NQ,4h,VWAP,14210,12086.263313069234,0.0,0.005915188249344035,-0.12091988499954696,0
NQ,4h,TDA,14210,12314.931514476615,3.1958504719866805,0.005915188249344035,2.6478194185276642,0
NQ,4h,TDA,14210,12313.51450892857,3.176046503522093,0.005915188249344035,2.630662162162153,0
NQ,4h,TDA,14210,12316.235986547084,3.2140816805956796,0.005915188249344035,2.663614107380914,0
NQ,4h,TDA,14210,12314.973595505619,3.1964385934463952,0.005915188249344035,2.6483289401761376,0
NQ,4h,GMM,14210,12064.69905758292,-0.3013804965002515,0.005915188249344035,-0.38202222169869315,0
NQ,4h,GMM,14210,12388.76458174552,4.227736153630634,0.005915188249344035,3.5417981789727775,1
NQ,4h,VWAP,14230,12229.606316029236,0.0,0.0047052211071987315,-1.0405416687610696,0
NQ,4h,TDA,14230,12325.764476614699,1.6581995821683948,0.0047052211071987315,0.013865418136503715,0
NQ,4h,TDA,14230,12324.531808035714,1.6369428265256099,0.0047052211071987315,0.00034878598002171455,0
NQ,4h,GMM,14230,12085.798545986476,-2.4798933626183026,0.0047052211071987315,-2.61744300465192,0
NQ,4h,GMM,14230,12374.245405729087,2.4942290560180433,0.0047052211071987315,0.5454753712216315,1
NQ,4h,VWAP,14250,12192.180170282445,0.0,0.003987067249621071,-0.28163168337555905,0
NQ,4h,TDA,14250,12346.475501113586,3.168928405173035,0.003987067249621071,1.910841934118448,1
NQ,4h,TDA,14250,12345.2890625,3.1445612451084135,0.003987067249621071,1.8939831261101243,1
NQ,4h,TDA,14250,12366.319509345794,3.5764860481736074,0.003987067249621071,2.192817184309689,1
NQ,4h,TDA,14250,11895.2375,-6.0986295404867645,0.003987067249621071,-4.501065719360579,1
NQ,4h,GMM,14250,12552.228748052206,7.394703126729176,0.003987067249621071,4.834511517615721,0
NQ,4h,GMM,14250,12110.13941911448,-1.6849587434529758,0.003987067249621071,-1.447397241712553,0
NQ,4h,GMM,14250,12727.483536653604,10.994098356318833,0.003987067249621071,7.324810467546778,1
NQ,4h,GMM,14250,12365.565830044265,3.561006929433312,0.003987067249621071,2.1821077093323575,1
NQ,4h,VWAP,14270,12128.776440828666,0.0,0.005947965093113458,-0.32059022844114754,1
NQ,4h,TDA,14270,12738.82142857143,8.417723393138091,0.005947965093113458,3.204953560371522,0
NQ,4h,TDA,14270,12228.797794117647,1.3801475338881237,0.005947965093113458,0.25744855217628726,0
NQ,4h,TDA,14270,12620.714285714286,6.788018569230095,0.005947965093113458,2.522394220846236,0
NQ,4h,TDA,14270,12221.956359102245,1.2857457951165823,0.005947965093113458,0.2179108472369175,0
NQ,4h,TDA,14270,12224.06829573935,1.314887413836794,0.005947965093113458,0.2301160538084164,0
NQ,4h,TDA,14270,12251.423913043478,1.6923546897613635,0.005947965093113458,0.38820837259388746,0
NQ,4h,GMM,14270,12354.825888357751,3.1191498343625126,0.005947965093113458,0.9857842877228126,1
NQ,4h,GMM,14270,12740.846244179944,8.445662869827588,0.005947965093113458,3.2166552811224824,0
NQ,4h,GMM,14270,12135.210073275864,0.08877466324905427,0.005947965093113458,-0.28340927724990594,1
NQ,4h,GMM,14270,12552.387770331514,5.845213172144042,0.005947965093113458,2.127524782101628,0
NQ,4h,VWAP,14290,12668.542644272018,0.0,0.006987164661770762,0.16363727645910722,0
NQ,4h,TDA,14290,12706.08888888889,0.4248410779418294,0.006987164661770762,0.47018191832305106,0
NQ,4h,TDA,14290,12703.698863636364,0.3977976035557161,0.006987164661770762,0.45066866360058055,0
NQ,4h,TDA,14290,12542.375,-1.4276047722178844,0.006987164661770762,-0.8664528356903338,1
NQ,4h,GMM,14290,12619.581033047352,-0.5540075686053831,0.006987164661770762,-0.23610761763351362,1
NQ,4h,VWAP,14310,12840.007918086696,0.0,0.006090977163248841,0.7562437277313298,0
NQ,4h,GMM,14310,12729.910658391093,-1.4152417389287502,0.006090977163248841,-0.4680308042293128,1
NQ,4h,VWAP,14330,12778.411991511699,0.0,0.005352057054998202,0.06733102920100309,0
NQ,4h,TDA,14330,12784.287769784172,0.08595620910673794,0.005352057054998202,0.13153465520266286,0
NQ,4h,TDA,14330,12787.32299270073,0.130358200400978,0.005352057054998202,0.16470001780310442,0
NQ,4h,GMM,14330,12783.63326951851,0.07638158612288104,0.005352057054998202,0.12438304254372048,0
NQ,4h,VWAP,14350,13208.904620377632,0.0,0.005143824570343971,-1.3518492713404586,1
