instrument,timeframe,date,anchor_price,sigma_price,day_high,day_low,breach_hod_id,breach_lod_id,breach_hod_pm,breach_lod_pm
ES,1h,2015-12-02,2099.75,2.690922134012331,2105.0,2075.0,True,True,False,True
ES,1h,2015-12-03,2085.0,2.913261298899432,2095.25,2040.0,True,True,True,True
ES,1h,2015-12-04,2055.5,3.906714582630266,2093.0,2046.75,True,True,True,True
ES,1h,2015-12-06,2092.25,4.833531766365315,2092.75,2085.0,False,False,False,False
ES,1h,2015-12-07,2086.25,4.789670639535226,2095.5,2064.5,True,True,False,True
ES,1h,2015-12-08,2072.75,4.449699398807701,2077.25,2050.25,False,True,False,True
ES,1h,2015-12-09,2063.0,4.128923786408963,2079.75,2034.25,True,True,True,True
ES,1h,2015-12-10,2048.75,4.916704578307021,2067.0,2043.75,True,False,True,False
ES,1h,2015-12-11,2045.5,5.136498451991822,2047.0,1996.25,False,True,False,True
ES,1h,2015-12-13,2001.5,5.407819721128252,2011.25,1999.5,True,False,False,False
ES,1h,2015-12-14,2010.75,5.131403160977817,2019.5,1983.25,True,True,False,True
ES,1h,2015-12-15,2010.75,5.88419233479486,2045.75,2010.0,True,False,True,False
ES,1h,2015-12-16,2041.75,5.695248982587522,2068.75,2031.0,True,True,True,False
ES,1h,2015-12-17,2057.0,5.6450999241306485,2072.75,2014.25,True,True,True,True
ES,1h,2015-12-18,2018.5,5.118494887450855,2029.75,1991.0,True,True,True,True
ES,1h,2015-12-20,1997.25,5.590484134874799,2002.25,1995.25,False,False,False,False
ES,1h,2015-12-21,2001.25,5.519883315073906,2021.5,1995.75,True,False,True,False
ES,1h,2015-12-22,2019.0,4.919738886515,2036.5,2007.25,True,True,True,True
ES,1h,2015-12-23,2032.75,4.343453706617865,2057.75,2032.75,True,False,True,False
ES,1h,2015-12-24,2050.75,3.72276927341306,2059.75,2049.0,True,False,True,False
ES,1h,2015-12-27,2051.25,3.20046741855378,2054.5,2048.25,False,False,False,False
ES,1h,2015-12-28,2049.25,2.989213112392746,2052.5,2035.25,False,True,False,True
ES,1h,2015-12-29,2051.5,2.4193499206019045,2075.0,2050.25,True,False,True,False
ES,1h,2015-12-30,2071.0,2.3767376563970446,2072.75,2053.5,False,True,False,True
ES,1h,2015-12-31,2055.75,2.375550791449116,2057.5,2030.25,False,True,False,True
ES,1h,2016-01-03,2037.75,2.752163846818527,2043.5,2016.75,True,True,True,True
ES,1h,2016-01-04,2020.5,2.9516722038159573,2021.75,1980.25,False,True,False,True
ES,1h,2016-01-05,2009.75,4.203020892885212,2014.25,1986.25,False,True,False,True
ES,1h,2016-01-06,1996.0,4.92473295704497,1998.0,1957.5,False,True,False,True
ES,1h,2016-01-07,1959.5,5.086508586594458,1969.0,1928.5,True,True,False,True
ES,1h,2016-01-08,1950.0,6.4681803844782175,1964.75,1910.0,True,True,True,True
ES,1h,2016-01-10,1909.25,7.027976331893474,1913.75,1893.5,False,True,False,True
ES,1h,2016-01-11,1909.75,7.129931202452992,1929.0,1892.5,True,True,True,True
ES,1h,2016-01-12,1905.75,7.448252560953257,1944.0,1899.0,True,False,True,False
ES,1h,2016-01-13,1942.0,7.274465902970727,1946.5,1874.5,False,True,False,True
ES,1h,2016-01-14,1889.5,6.912766283434137,1927.5,1871.0,True,True,True,True
ES,1h,2016-01-15,1903.0,7.211084345580432,1903.75,1849.25,False,True,False,True
ES,1h,2016-01-17,1869.75,7.7384149605312755,1882.75,1859.75,True,False,False,False
ES,1h,2016-01-18,1879.5,7.787346843033223,1893.25,1866.75,True,True,False,False
ES,1h,2016-01-19,1892.5,7.520359142930535,1907.5,1840.0,True,True,False,True
ES,1h,2016-01-20,1842.5,7.024561191926661,1876.0,1804.25,True,True,True,True
ES,1h,2016-01-21,1850.5,7.392887453536277,1883.25,1836.25,True,True,True,False
ES,1h,2016-01-22,1878.5,8.924390800586563,1902.25,1873.75,True,False,True,False
ES,1h,2016-01-24,1899.5,8.56306215396359,1904.25,1893.75,False,False,False,False
ES,1h,2016-01-25,1899.25,8.278486266710502,1901.25,1863.25,False,True,False,True
ES,1h,2016-01-26,1865.25,5.929455047091594,1899.75,1851.25,True,True,True,True
ES,1h,2016-01-27,1886.25,5.068471214718939,1910.0,1864.5,True,True,True,True
ES,1h,2016-01-28,1878.25,5.605225521692182,1903.0,1865.75,True,True,True,True
ES,1h,2016-01-29,1894.0,6.560064801102047,1932.75,1888.0,True,False,True,False
ES,1h,2016-01-31,1929.75,6.747110896734709,1932.5,1922.5,False,False,False,False
ES,1h,2016-02-01,1928.0,6.61614102776114,1940.0,1912.5,True,True,False,True
ES,1h,2016-02-02,1920.5,5.684578577648246,1925.75,1885.5,False,True,False,True
ES,1h,2016-02-03,1893.75,4.3627916514735885,1922.0,1865.0,True,True,True,True
ES,1h,2016-02-04,1916.5,5.7419630516333795,1922.25,1890.25,False,True,False,True
ES,1h,2016-02-05,1905.5,6.211766783251084,1914.5,1865.75,False,True,False,True
ES,1h,2016-02-07,1876.25,6.643933085536186,1884.25,1874.0,False,False,False,False
ES,1h,2016-02-08,1882.0,6.394578231953815,1884.5,1821.75,False,True,False,True
ES,1h,2016-02-09,1837.25,6.008284281087123,1863.75,1825.75,True,True,True,False
ES,1h,2016-02-10,1840.5,6.791934735808547,1877.75,1831.75,True,False,True,False
ES,1h,2016-02-11,1836.25,7.1376638181298935,1840.5,1802.5,False,True,False,True
ES,1h,2016-02-12,1827.75,7.271855929619899,1860.75,1822.5,True,False,True,False
ES,1h,2016-02-14,1865.25,6.913372883282958,1879.75,1865.0,True,False,True,False
ES,1h,2016-02-15,1879.25,6.658764831479739,1892.75,1872.75,True,False,True,False
ES,1h,2016-02-16,1890.0,5.840542614071457,1897.5,1870.25,False,True,False,True
ES,1h,2016-02-17,1886.75,4.01420909650378,1931.5,1881.5,True,False,True,False
ES,1h,2016-02-18,1926.5,3.5351088224383584,1933.5,1911.25,True,True,False,True
ES,1h,2016-02-19,1919.25,3.7164349023782637,1922.75,1898.5,False,True,False,True
ES,1h,2016-02-21,1911.0,4.013897809567684,1926.5,1908.25,True,False,True,False
ES,1h,2016-02-22,1924.5,3.9156792248688097,1943.75,1923.25,True,False,True,False
ES,1h,2016-02-23,1929.75,3.718041123930038,1938.0,1909.25,True,True,True,True
ES,1h,2016-02-24,1913.75,3.5384584187076964,1938.5,1886.75,True,True,True,True
ES,1h,2016-02-25,1932.0,4.100222963782234,1953.75,1920.25,True,True,True,True
ES,1h,2016-02-26,1949.75,4.402282140858258,1968.75,1941.25,True,True,True,False
ES,1h,2016-02-28,1943.0,4.593733877746019,1947.0,1932.5,False,True,False,True
ES,1h,2016-02-29,1932.75,4.414094165143169,1956.25,1920.75,True,True,True,True
ES,1h,2016-03-01,1926.75,4.067928172094221,1984.5,1926.5,True,False,True,False
ES,1h,2016-03-02,1982.25,4.288402539903179,1987.0,1966.25,False,True,False,True
ES,1h,2016-03-03,1986.75,3.8980783766985967,1993.0,1974.75,True,True,False,True
ES,1h,2016-03-04,1990.0,3.321393189003691,2007.5,1984.0,True,True,True,False
ES,1h,2016-03-06,1994.5,3.7559126443010857,1994.75,1989.5,False,False,False,False
ES,1h,2016-03-07,1991.5,3.6437453771099757,2004.5,1984.5,True,True,True,False
ES,1h,2016-03-08,1992.75,3.874624792407337,1994.0,1976.0,False,True,False,True
ES,1h,2016-03-09,1985.25,3.986066333461018,1995.25,1978.0,True,True,True,False
ES,1h,2016-03-10,1989.5,3.8886601154966227,2010.25,1967.25,True,True,True,True
ES,1h,2016-03-11,2002.0,4.753175896373762,2022.25,2000.0,True,False,True,False
ES,1h,2016-03-13,2009.5,4.743988264487874,2011.5,2006.75,False,False,False,False
ES,1h,2016-03-14,2008.0,4.577455386515487,2015.0,2002.0,True,False,False,False
ES,1h,2016-03-15,2005.0,3.9716622732665114,2011.75,1995.0,True,True,False,True
ES,1h,2016-03-16,2007.5,2.647431856153758,2026.0,1997.0,True,True,True,True
ES,1h,2016-03-17,2019.5,3.1303171033129535,2036.75,2005.75,True,True,True,True
ES,1h,2016-03-18,2032.25,3.4811798659897333,2042.75,2027.0,True,True,True,False
ES,1h,2016-03-20,2036.5,3.669200077523897,2037.5,2031.0,False,False,False,False
ES,1h,2016-03-21,2033.25,3.4845105514519568,2044.75,2031.0,True,False,True,False
ES,1h,2016-03-22,2041.0,2.880465123899727,2047.5,2028.75,True,True,True,True
ES,1h,2016-03-23,2041.0,2.8779320326271556,2045.25,2024.0,False,True,False,True
ES,1h,2016-03-24,2025.0,2.8460913274340824,2030.25,2012.25,True,True,False,True
ES,1h,2016-03-27,2031.0,3.004021304764916,2035.5,2030.5,False,False,False,False
ES,1h,2016-03-28,2033.5,2.687750006919365,2039.75,2022.0,True,True,True,True
ES,1h,2016-03-29,2031.25,2.7577931362484223,2052.25,2019.25,True,True,True,True
ES,1h,2016-03-30,2048.25,2.801457359713644,2064.5,2047.5,True,False,True,False
ES,1h,2016-03-31,2053.5,2.89422921157206,2059.75,2045.25,True,True,True,True
ES,1h,2016-04-01,2046.75,2.8048177779338146,2067.0,2035.25,True,True,True,True
ES,1h,2016-04-03,2064.0,3.0185535014491975,2068.0,2061.0,False,False,False,False
ES,1h,2016-04-04,2066.5,2.933445160083996,2071.5,2048.5,True,True,False,True
ES,1h,2016-04-05,2051.75,2.866418720729795,2052.5,2034.25,False,True,False,True
ES,1h,2016-04-06,2047.0,3.1592844968560354,2062.0,2035.0,True,True,True,True
ES,1h,2016-04-07,2058.0,3.2109691713717785,2061.0,2026.0,False,True,False,True
ES,1h,2016-04-08,2040.25,3.278600856396247,2054.25,2034.0,True,True,True,False
ES,1h,2016-04-10,2041.0,3.4379061204269132,2043.25,2033.25,False,True,False,True
ES,1h,2016-04-11,2040.0,3.4060994540840097,2056.5,2029.25,True,True,True,True
ES,1h,2016-04-12,2036.75,3.7974254219059826,2061.5,2032.5,True,False,True,False
ES,1h,2016-04-13,2060.5,3.8636743296464466,2077.0,2057.75,True,False,True,False
ES,1h,2016-04-14,2073.5,3.2186277417010203,2081.75,2068.5,True,True,True,False
ES,1h,2016-04-15,2077.0,2.817283023586212,2077.5,2069.5,False,True,False,True
ES,1h,2016-04-17,2064.25,2.399446945007516,2066.5,2060.75,False,False,False,False
ES,1h,2016-04-18,2062.75,2.3139633131059787,2090.25,2058.5,True,True,True,False
ES,1h,2016-04-19,2086.75,2.4052462843541753,2098.5,2085.0,True,False,True,False
ES,1h,2016-04-20,2088.5,2.500782911736176,2105.25,2085.75,True,False,True,False
ES,1h,2016-04-21,2102.5,2.506746451212843,2103.75,2077.75,False,True,False,True
ES,1h,2016-04-22,2085.75,2.76762265862033,2089.0,2075.0,False,True,False,True
ES,1h,2016-04-24,2091.5,3.050198176300957,2091.5,2081.25,False,True,False,True
ES,1h,2016-04-25,2082.0,2.954867172658324,2087.75,2071.0,True,True,False,True
ES,1h,2016-04-26,2084.0,3.0238125049008753,2091.25,2079.5,True,False,True,False
ES,1h,2016-04-27,2082.5,2.7719696031208545,2094.25,2074.0,True,True,True,True
ES,1h,2016-04-28,2081.0,3.2196269531956987,2093.5,2065.25,True,True,True,True
ES,1h,2016-04-29,2069.75,3.526122994505441,2075.5,2045.75,True,True,False,True
ES,1h,2016-05-01,2060.75,4.181760501455524,2061.25,2055.5,False,False,False,False
ES,1h,2016-05-02,2058.75,4.1083254239683935,2077.5,2057.0,True,False,True,False
ES,1h,2016-05-03,2073.25,3.642728787488858,2074.75,2048.0,False,True,False,True
ES,1h,2016-05-04,2053.25,3.386758428939723,2059.25,2039.0,True,True,False,True
ES,1h,2016-05-05,2053.0,3.033990232161388,2060.0,2038.0,True,True,True,True
ES,1h,2016-05-06,2041.75,3.180772168722299,2054.5,2030.5,True,True,True,True
ES,1h,2016-05-08,2053.0,3.478612404106723,2057.75,2052.25,False,False,False,False
ES,1h,2016-05-09,2054.75,3.3578974447708623,2059.75,2048.0,False,True,False,True
ES,1h,2016-05-10,2058.25,3.303055172713376,2079.75,2057.5,True,False,True,False
ES,1h,2016-05-11,2074.25,2.8485698650588103,2078.5,2057.5,False,True,False,True
ES,1h,2016-05-12,2062.0,2.5646487489359115,2072.75,2048.5,True,True,True,True
ES,1h,2016-05-13,2053.0,2.618043186896291,2063.5,2038.5,True,True,True,True
ES,1h,2016-05-15,2041.25,3.287248052796047,2049.25,2035.0,True,True,True,False
ES,1h,2016-05-16,2045.5,3.306580575725126,2068.5,2042.0,True,False,True,False
ES,1h,2016-05-17,2062.75,3.2565954527923493,2069.5,2036.75,True,True,True,True
ES,1h,2016-05-18,2042.0,3.2413196176402286,2057.75,2030.75,True,True,True,True
ES,1h,2016-05-19,2036.5,3.6163919254332786,2045.5,2022.0,True,True,True,True
ES,1h,2016-05-20,2044.5,3.932376411159702,2055.5,2040.75,True,False,True,False
ES,1h,2016-05-22,2053.25,3.7684436482295567,2053.75,2044.75,False,True,False,True
ES,1h,2016-05-23,2052.25,3.68219786562329,2056.0,2043.5,False,True,False,True
ES,1h,2016-05-24,2045.75,2.8765501340691313,2080.25,2041.25,True,True,True,False
ES,1h,2016-05-25,2079.5,2.67826937663378,2092.5,2077.75,True,False,True,False
ES,1h,2016-05-26,2084.5,2.475128342686163,2092.5,2083.75,True,False,True,False
ES,1h,2016-05-27,2090.0,2.280669011725841,2098.75,2088.0,True,False,True,False
ES,1h,2016-05-29,2100.0,2.162091929102823,2103.75,2098.75,True,False,False,False
ES,1h,2016-05-30,2102.75,2.0637812833734164,2103.75,2098.0,False,True,False,True
ES,1h,2016-05-31,2101.5,1.7706852797629828,2102.25,2086.0,False,True,False,True
ES,1h,2016-06-01,2096.25,1.956030234381886,2099.25,2083.25,True,True,False,True
ES,1h,2016-06-02,2093.5,2.2139291010066406,2105.0,2086.75,True,True,True,True
ES,1h,2016-06-03,2103.0,2.4120108263446065,2106.0,2082.75,False,True,False,True
ES,1h,2016-06-05,2097.5,2.739711960671447,2099.25,2094.0,False,False,False,False
ES,1h,2016-06-06,2096.75,2.6255094006905813,2112.25,2095.25,True,False,True,False
ES,1h,2016-06-07,2108.25,2.6849103908721004,2118.0,2106.5,True,False,True,False
ES,1h,2016-06-08,2109.25,2.3551520370954875,2119.75,2108.5,True,False,True,False
ES,1h,2016-06-09,2114.5,1.9004528967352767,2116.75,2106.25,False,True,False,True
ES,1h,2016-06-10,2112.0,1.9251447944084064,2113.0,2088.5,False,True,False,True
ES,1h,2016-06-12,2081.0,2.366679200929966,2084.5,2078.0,False,False,False,False
ES,1h,2016-06-13,2078.5,2.3186272915978265,2089.25,2064.0,True,True,True,True
ES,1h,2016-06-14,2070.5,2.7651430944844777,2072.75,2054.75,False,True,False,True
ES,1h,2016-06-15,2064.0,3.432075131248155,2079.25,2054.0,True,True,True,True
ES,1h,2016-06-16,2055.75,3.4827081387065815,2074.75,2040.75,True,True,True,True
ES,1h,2016-06-17,2072.25,3.6917988500394316,2073.25,2053.25,False,True,False,True
ES,1h,2016-06-19,2071.0,3.533592080357953,2083.75,2070.25,True,False,True,False
ES,1h,2016-06-20,2082.0,3.556383297224352,2092.5,2071.25,True,True,True,True
ES,1h,2016-06-21,2081.25,3.521284128534681,2086.0,2074.0,False,True,False,True
ES,1h,2016-06-22,2082.0,3.1236861937788682,2091.25,2075.25,True,True,True,True
ES,1h,2016-06-23,2086.25,3.0542052574088108,2119.5,1999.0,True,True,True,True
ES,1h,2016-06-24,1999.0,5.086332338483632,2064.75,1999.0,True,False,True,False
ES,1h,2016-06-26,2013.75,6.997120288370667,2015.0,2001.5,False,True,False,False
ES,1h,2016-06-27,2012.25,7.126226697431967,2022.5,1981.5,False,True,False,True
ES,1h,2016-06-28,2002.25,7.600686553587631,2035.5,2000.5,True,False,True,False
ES,1h,2016-06-29,2033.0,5.377009579113689,2074.75,2031.0,True,False,True,False
ES,1h,2016-06-30,2065.75,4.2753428124829425,2091.25,2056.5,True,True,True,True
ES,1h,2016-07-01,2088.0,3.577283799751,2100.75,2081.5,True,True,True,False
ES,1h,2016-07-03,2099.75,3.250335543141338,2100.75,2094.0,False,True,False,False
ES,1h,2016-07-04,2098.75,3.1024641835486833,2104.75,2090.25,True,True,False,True
ES,1h,2016-07-05,2091.5,2.6395518051283764,2093.25,2067.5,False,True,False,True
ES,1h,2016-07-06,2073.0,2.719800728020281,2094.5,2065.75,True,True,True,True
ES,1h,2016-07-07,2093.5,3.420963098158537,2102.0,2081.75,True,True,True,True
ES,1h,2016-07-08,2089.0,3.530359563253775,2125.5,2088.25,True,False,True,False
ES,1h,2016-07-10,2120.25,3.4206124914824736,2133.0,2120.0,True,False,True,False
ES,1h,2016-07-11,2128.0,3.042679537701388,2136.75,2122.75,True,True,True,False
ES,1h,2016-07-12,2131.0,2.8596890070129275,2149.25,2129.75,True,False,True,False
ES,1h,2016-07-13,2144.25,2.409545905243843,2152.25,2139.5,True,True,True,False
ES,1h,2016-07-14,2146.0,2.27141099735799,2168.0,2145.75,True,False,True,False
ES,1h,2016-07-15,2154.75,2.612616237020294,2164.75,2143.25,True,True,True,True
ES,1h,2016-07-17,2154.5,2.9495080289055413,2160.75,2153.5,True,False,True,False
ES,1h,2016-07-18,2156.0,2.926692445045797,2163.25,2152.75,True,False,True,False
ES,1h,2016-07-19,2157.75,2.61289680922377,2160.0,2151.25,False,True,False,True
ES,1h,2016-07-20,2157.25,2.328421909395648,2169.75,2157.0,True,False,True,False
ES,1h,2016-07-21,2167.25,1.864580437933193,2170.25,2153.5,True,True,False,True
ES,1h,2016-07-22,2157.25,1.9927482590457215,2169.25,2156.0,True,False,True,False
ES,1h,2016-07-24,2167.75,2.1169863933996536,2172.5,2165.75,True,False,True,False
ES,1h,2016-07-25,2166.25,2.037183299962333,2171.0,2155.75,True,True,True,True
ES,1h,2016-07-26,2162.75,2.0989753095784534,2168.75,2153.75,True,True,True,True
ES,1h,2016-07-27,2167.5,2.26648359156594,2169.25,2152.0,False,True,False,True
ES,1h,2016-07-28,2164.75,2.6080613846792087,2168.5,2153.5,False,True,False,True
ES,1h,2016-07-29,2159.75,2.9652268674830657,2171.75,2157.5,True,False,True,False
ES,1h,2016-07-31,2174.0,3.082132577815598,2177.5,2170.0,False,False,False,False
ES,1h,2016-08-01,2176.5,3.060199218242508,2177.75,2159.75,False,True,False,True
ES,1h,2016-08-02,2167.5,2.741785547390103,2169.0,2141.5,False,True,False,True
ES,1h,2016-08-03,2151.0,2.6590277622744716,2160.75,2145.25,True,True,True,True
ES,1h,2016-08-04,2157.75,2.56948875236129,2164.25,2154.0,True,False,True,False
ES,1h,2016-08-05,2162.25,2.3972672627593137,2178.5,2160.5,True,False,True,False
ES,1h,2016-08-07,2176.0,2.1969394384099665,2178.75,2176.0,False,False,False,False
ES,1h,2016-08-08,2177.75,2.0182684264171247,2183.0,2173.25,True,True,True,True
ES,1h,2016-08-09,2176.25,1.74567507094462,2183.5,2173.75,True,False,True,False
ES,1h,2016-08-10,2176.25,1.505542029677429,2181.5,2167.75,True,True,True,True
ES,1h,2016-08-11,2174.5,1.7108967165396805,2185.25,2172.25,True,False,True,False
ES,1h,2016-08-12,2181.25,1.8786171037586785,2184.0,2175.5,False,True,False,True
ES,1h,2016-08-14,2180.75,1.898171380794941,2184.25,2180.5,True,False,False,False
ES,1h,2016-08-15,2183.5,1.7876846408718743,2190.75,2182.0,True,False,True,False
ES,1h,2016-08-16,2184.0,1.5346357300119122,2186.0,2175.25,False,True,False,True
ES,1h,2016-08-17,2178.75,1.5580513358093144,2182.5,2165.5,True,True,True,True
ES,1h,2016-08-18,2181.75,2.01810059601856,2184.5,2176.25,False,True,False,True
ES,1h,2016-08-19,2183.0,2.0115508697146156,2183.75,2172.5,False,True,False,True
ES,1h,2016-08-21,2181.75,2.176755379973825,2182.5,2176.75,False,True,False,True
ES,1h,2016-08-22,2177.75,2.083594867632826,2184.5,2173.5,True,True,True,True
ES,1h,2016-08-23,2182.0,2.1425247484187495,2191.5,2181.25,True,False,True,False
ES,1h,2016-08-24,2184.25,2.0776487356951368,2187.75,2168.75,True,True,False,True
ES,1h,2016-08-25,2175.25,2.09752789415302,2177.25,2167.5,False,True,False,True
ES,1h,2016-08-26,2174.75,1.956232135243907,2186.75,2157.5,True,True,True,True
ES,1h,2016-08-28,2167.75,3.045142862495969,2168.75,2164.5,False,False,False,False
ES,1h,2016-08-29,2166.75,2.990396699949043,2182.25,2164.75,True,False,True,False
ES,1h,2016-08-30,2178.75,2.860603279877667,2181.5,2168.5,False,True,False,True
ES,1h,2016-08-31,2176.0,2.839857822798578,2176.0,2159.5,False,True,False,True
ES,1h,2016-09-01,2174.5,1.8732903783797612,2177.25,2154.75,False,True,False,True
ES,1h,2016-09-02,2166.0,2.4498061305349155,2183.75,2164.25,True,False,True,False
ES,1h,2016-09-04,2179.25,2.691150689221732,2182.0,2178.25,False,False,False,False
ES,1h,2016-09-05,2181.75,2.6671324914280774,2182.25,2175.0,False,True,False,True
ES,1h,2016-09-06,2179.0,2.4548231944342027,2186.25,2173.0,True,True,True,True
ES,1h,2016-09-07,2184.75,1.9916203300065096,2186.75,2177.5,False,True,False,True
ES,1h,2016-09-08,2185.0,1.6504563846714877,2189.25,2175.75,True,True,True,True
ES,1h,2016-09-09,2171.25,1.9727397252952965,2171.5,2113.25,False,True,False,True
ES,1h,2016-09-11,2115.25,2.5540954955261572,2117.0,2100.25,False,True,False,True
ES,1h,2016-09-12,2105.5,2.7114782337267833,2156.0,2100.25,True,True,True,False
ES,1h,2016-09-13,2146.5,3.636443176631866,2146.75,2112.25,False,True,False,True
ES,1h,2016-09-14,2126.5,4.358162861382566,2134.5,2107.75,True,True,False,True
ES,1h,2016-09-15,2113.5,4.228969517841439,2144.5,2111.75,True,False,True,False
ES,1h,2016-09-16,2134.75,4.178151376817416,2136.25,2123.0,False,True,False,True
ES,1h,2016-09-18,2132.25,3.7807521908932555,2141.0,2131.5,True,False,True,False
ES,1h,2016-09-19,2139.0,3.6564423969745157,2146.75,2127.75,True,True,True,True
ES,1h,2016-09-20,2136.5,3.092000670522705,2143.5,2126.25,True,True,True,True
ES,1h,2016-09-21,2137.75,3.1023842775017183,2157.5,2131.5,True,True,True,True
ES,1h,2016-09-22,2155.5,3.1032178803321138,2172.75,2152.75,True,False,True,False
ES,1h,2016-09-23,2167.75,2.926870192920992,2169.5,2156.0,False,True,False,True
ES,1h,2016-09-25,2156.25,2.5532167520968434,2159.5,2152.25,False,True,False,False
ES,1h,2016-09-26,2155.75,2.5140488263278256,2155.75,2133.25,False,True,False,True
ES,1h,2016-09-27,2152.5,2.5707906884352636,2154.0,2132.75,False,True,False,True
ES,1h,2016-09-28,2149.75,2.970448012955087,2166.75,2144.0,True,True,True,False
ES,1h,2016-09-29,2165.75,3.1746896218898866,2167.0,2137.25,False,True,False,True
ES,1h,2016-09-30,2142.25,3.463474781638088,2168.25,2135.75,True,True,True,False
ES,1h,2016-10-02,2158.75,3.7358407246869203,2164.0,2158.0,False,False,False,False
ES,1h,2016-10-03,2161.0,3.636757707655507,2162.75,2146.75,False,True,False,True
ES,1h,2016-10-04,2155.5,3.502909642541668,2159.75,2136.0,False,True,False,True
ES,1h,2016-10-05,2144.25,2.8213157168211014,2158.0,2141.0,True,False,True,False
ES,1h,2016-10-06,2152.0,2.799072889744233,2157.25,2143.25,True,True,False,True
ES,1h,2016-10-07,2152.5,2.8210113835800223,2161.5,2138.0,True,True,True,True
ES,1h,2016-10-09,2152.0,2.9770875729104223,2154.75,2149.5,False,False,False,False
ES,1h,2016-10-10,2152.0,2.8681115399395827,2163.5,2148.5,True,False,True,False
ES,1h,2016-10-11,2155.5,2.827373269470796,2156.5,2121.75,False,True,False,True
ES,1h,2016-10-12,2137.0,2.716020176636878,2139.5,2115.0,False,True,False,True
ES,1h,2016-10-13,2119.75,2.7192054091369684,2132.25,2107.75,True,True,True,True
ES,1h,2016-10-14,2128.0,3.324686817565168,2143.25,2124.75,True,False,True,False
ES,1h,2016-10-16,2126.25,3.3860206563913477,2128.75,2116.75,False,True,False,True
ES,1h,2016-10-17,2120.75,3.377736009183967,2130.0,2117.75,True,False,True,False
ES,1h,2016-10-18,2129.0,3.2428937665898347,2139.75,2128.5,True,False,True,False
ES,1h,2016-10-19,2134.5,2.8295617079890927,2144.5,2126.5,True,True,True,True
ES,1h,2016-10-20,2141.25,2.2754279146417162,2142.5,2126.75,False,True,False,True
ES,1h,2016-10-21,2133.25,2.4974166453031845,2136.75,2123.25,False,True,False,True
ES,1h,2016-10-23,2137.0,2.6479917621380715,2139.75,2134.75,False,False,False,False
ES,1h,2016-10-24,2137.75,2.596181311780447,2149.0,2137.5,True,False,True,False
ES,1h,2016-10-25,2147.5,2.4411988829557787,2149.75,2131.75,False,True,False,True
ES,1h,2016-10-26,2133.25,2.1006183311319977,2140.0,2124.75,True,True,True,True
ES,1h,2016-10-27,2131.75,2.312425415904288,2143.75,2122.5,True,True,True,True
ES,1h,2016-10-28,2126.5,2.783255478406843,2135.25,2112.5,True,True,True,True
ES,1h,2016-10-30,2120.0,3.451951415863468,2128.75,2114.75,True,True,True,False
ES,1h,2016-10-31,2128.5,3.477872057011725,2130.5,2119.0,False,True,False,True
ES,1h,2016-11-01,2128.0,3.1548119055706056,2129.5,2091.0,False,True,False,True
ES,1h,2016-11-02,2096.0,3.310417251452553,2106.5,2084.0,True,True,True,True
ES,1h,2016-11-03,2087.75,3.314468773786976,2098.75,2079.75,True,True,True,True
ES,1h,2016-11-04,2084.75,3.448794479359093,2094.25,2078.75,True,True,True,False
ES,1h,2016-11-06,2106.0,3.224314011257839,2111.0,2102.75,True,False,False,False
ES,1h,2016-11-07,2105.75,3.1343213729895285,2130.75,2105.5,True,False,True,False
ES,1h,2016-11-08,2127.0,2.729658137865386,2152.5,2028.5,True,True,True,True
ES,1h,2016-11-09,2038.5,4.526085887078884,2170.75,2036.0,True,False,True,False
ES,1h,2016-11-10,2166.75,7.351146128882692,2180.5,2147.75,True,True,False,True
ES,1h,2016-11-11,2165.0,7.955283769106738,2170.5,2148.5,False,True,False,True
ES,1h,2016-11-13,2164.5,6.746948396572479,2174.0,2163.25,False,False,False,False
ES,1h,2016-11-14,2172.75,5.251054000868047,2174.5,2152.25,False,True,False,True
ES,1h,2016-11-15,2165.75,4.261850717786377,2185.0,2161.5,True,False,True,False
ES,1h,2016-11-16,2179.75,3.3154293300547097,2181.25,2168.75,False,True,False,True
ES,1h,2016-11-17,2175.5,2.7343488158856677,2185.5,2171.75,True,False,True,False
ES,1h,2016-11-18,2182.25,2.207004333193395,2187.5,2176.5,True,True,True,True
ES,1h,2016-11-20,2179.5,2.2231285448693847,2185.5,2178.5,True,False,True,False
ES,1h,2016-11-21,2184.25,2.100110455055493,2203.0,2179.25,True,True,True,True
ES,1h,2016-11-22,2201.25,2.122793690436799,2202.75,2191.75,False,True,False,True
ES,1h,2016-11-23,2201.25,1.9843970522199637,2203.5,2192.0,False,True,False,True
ES,1h,2016-11-24,2199.5,1.873100523268863,2207.25,2199.0,True,False,True,False
ES,1h,2016-11-25,2203.75,1.6619900078103829,2211.75,2202.5,True,False,True,False
ES,1h,2016-11-27,2208.0,1.4921177446300504,2208.5,2204.5,False,True,False,True
ES,1h,2016-11-28,2207.5,1.5472926999313001,2209.5,2198.25,False,True,False,True
ES,1h,2016-11-29,2199.5,1.6232438386070172,2209.5,2196.25,True,True,True,True
ES,1h,2016-11-30,2201.75,1.9296030040036194,2213.75,2196.75,True,True,True,True
ES,1h,2016-12-01,2199.75,2.2482223485310886,2203.0,2186.0,False,True,False,True
ES,1h,2016-12-02,2189.5,2.4669258259824036,2197.25,2184.25,True,True,True,True
ES,1h,2016-12-04,2181.25,2.595683910262791,2189.0,2179.0,True,False,True,False
