instrument,timeframe,level_type,t,price,vwap_distance_norm,vol_forecast_pct_of_price,atr_distance,bounced,fold,pred_proba
ES,1h,TDA,27750,2838.9769053117784,-1.4179728379752845,0.0011411035147236,-0.1472025253286887,1,2,0.4292692360431627
ES,1h,TDA,27750,2838.493778280543,-1.5670785980750097,0.0011411035147236,-0.2831578708019105,1,2,0.4320355847140655
ES,1h,TDA,27750,2838.370495495496,-1.6051269211521588,0.0011411035147236,-0.3178505138303949,1,2,0.4327421791280132
ES,1h,GMM,27750,2840.667617051166,-0.8961745474379393,0.0011411035147236,0.3285756525894164,0,2,0.4413246813707776
ES,1h,GMM,27750,2856.753518373834,4.068359391955652,0.0011411035147236,4.855261451933226,1,2,0.35173044847929025
ES,1h,VWAP,27750,2843.571369047619,0.0,0.0011411035147236,1.1457118927973349,1,2,0.4290856313759655
ES,1h,Isolation-Forest,27770,2857.0,0.918467889173889,0.0012105686908526,0.175,0,2,0.41561620218280165
ES,1h,MeanShift,27770,2850.6065573770493,-0.9305840776251172,0.0012105686908526,-1.3168032786885002,0,2,0.4343939962596684
ES,1h,OPTICS,27770,2850.375,-0.997552946935497,0.0012105686908526,-1.3708333333333331,0,2,0.45474763817317404
ES,1h,OPTICS,27770,2852.875,-0.2745262163281816,0.0012105686908526,-0.7875,1,2,0.44175869334046325
ES,1h,HDBSCAN,27770,2852.0652173913045,-0.5087240051552937,0.0012105686908526,-0.9764492753622864,1,2,0.44555898729231175
ES,1h,GMM,27770,2850.439749945441,-0.9788265703917456,0.0012105686908526,-1.3557250127303784,0,2,0.45433667226002444
ES,1h,HDBSCAN,27770,2848.394736842105,-1.5702662256533484,0.0012105686908526,-1.8328947368420665,0,2,0.4646791189247555
ES,1h,TDA,27770,2859.0,1.4968892736597414,0.0012105686908526,0.6416666666666667,1,2,0.3889968050294741
ES,1h,VWAP,27770,2853.8242256811086,0.0,0.0012105686908526,-0.5660140077413265,1,2,0.4412105699847467
ES,1h,HDBSCAN,27770,2850.395833333333,-0.9915277241803924,0.0012105686908526,-1.3659722222221868,0,2,0.4542385656554685
